"tax_id","name","rank"
"2911158","Streptococcus phage MissE1","species"
"2911159","Streptococcus phage MissE2","species"
"2911164","Streptococcus phage OlisA3","species"
"2911670","Escherichia phage vB_EcoM_DE7","species"
"2912627","Levilactobacillus phage ENFP1","species"
"2914004","Streptococcus phage 858",
"2914026","Pseudomonas phage Pf17397_F_PD1","species"
"2914470","Chaetfec virus UA24_244","species"
"2916976","Klebsiella phage vB_KpnM_VIK251","species"
"2917113","Salmonella phage SaP7",
"2918862","Pseudomonas phage PCW2",
"2918867","Escherichia phage vB_EcoM_ESCO32","species"
"2918873","Escherichia phage vB_EcoM_ESCO56","species"
"2919543","Streptococcus phage ALQ13.2",
"2919544","Streptococcus phage Abc2",
"2919545","Lactococcus phage SL4",
"2922319","Enterococcus phage vB_OCPT_Car","species"
"2922419","Chlorella virus XW01","species"
"2923254","Erwinia phage Loshitsa2","species"
"2926475","Synechococcus phage S-SZBM1","species"
"2928829","Pseudomonas phage Almagne","species"
"2928830","Pseudomonas phage Astolliot","species"
"2928831","Pseudomonas phage Kremar","species"
"2929437","Sigmofec virus UA08Rod_5707","species"
"2930393","Pseudomonas phage SoKa","species"
"2933227","Hainan picobirnavirus 19","species"
"2933231","Hainan picobirnavirus 18","species"
"2935866","Escherichia phage ZCEC13","species"
"2936908","Escherichia phage EC106","species"
"2942677","Methanobavirales","order"
"2942963","Crevaviridae","family"
"2942964","Intestiviridae","family"
"2942965","Steigviridae","family"
"2942966","Suoliviridae","family"
"2942967","Asinivirinae","subfamily"
"2942968","Bearivirinae","subfamily"
"2942969","Boorivirinae","subfamily"
"2942970","Churivirinae","subfamily"
"2942971","Coarsevirinae","subfamily"
"2942972","Crudevirinae","subfamily"
"2942973","Doltivirinae","subfamily"
"2942974","Loutivirinae","subfamily"
"2942975","Oafivirinae","subfamily"
"2942976","Obtuvirinae","subfamily"
"2942977","Uncouvirinae","subfamily"
"2942980","Kehishuvirus","genus"
"2942981","Paundivirus","genus"
"2942989","Afonbuvirus","genus"
"2942990","Canhaevirus","genus"
"2942991","Cohcovirus","genus"
"2942992","Culoivirus","genus"
"2942993","Blohavirus","genus"
"2943001","Casjensviridae","family"
"2943005","Enchivirus","genus"
"2943831","Serratia phage vB_SmaM-ChibiTotoro","species"
"2943832","Serratia phage vB_SmaM-ChuuTotoro","species"
"2943837","Serratia phage vB_SmaM-Susuwatari","species"
"2943841","Stenotrophomonas phage vB_Sm_QDWS359","species"
"2944657","Staphylococcus phage Sazerac","species"
"2945941","Staphylococcus phage CUB-EPI_14","species"
"2946173","Vilmaviridae","family"
"2946175","Zierdtviridae","family"
"2946184","Anaerodiviridae","family"
"2946628","Ceeclamvirinae","subfamily"
"2946629","Emilbogenvirinae","subfamily"
"2946636","Lclasvirinae","subfamily"
"2946811","Aurodevirus","genus"
"2946815","Backyardiganvirus","genus"
"2946821","Besingivirus","genus"
"2946830","Birpovirus","genus"
"2948600","Brevundimonas phage vB_BpoS-Kabachok","species"
"2948606","Brevundimonas phage vB_BpoS-Polewnik","species"
"2948645","Burzaovirus","genus"
"2948652","Carjivirus","genus"
"2948671","Dabirmavirus","genus"
"2948697","Endlipuvirus","genus"
"2948705","Faithunavirus","genus"
"2948709","Fohxhuevirus","genus"
"2948731","Gruunavirus","genus"
"2948767","Jahgtovirus","genus"
"2948774","Junduvirus","genus"
"2948785","Kingevirus","genus"
"2948797","Lebriduvirus","genus"
"2948821","Metforvirus","genus"
"2948885","Roskildevirus","genus"
"2949298","unclassified Crassvirales",
"2950327","Bacteroides phage EMB1","species"
"2950328","Bacteroides phage EMB2","species"
"2950458","Bacillus phage vB_BceP_LY3","species"
"2950727","Escherichia phage I29","species"
"2951972","Clostridium phage Maintenon","species"
"2955232","Afonbuvirus coli","species"
"2955233","Afonbuvirus faecalis","species"
"2955234","Afonbuvirus intestinihominis","species"
"2955382","Aurodevirus hiberniae","species"
"2955429","Besingivirus coli","species"
"2955498","Birpovirus hiberniae","species"
"2955499","Birpovirus hominis","species"
"2955510","Blohavirus americanus","species"
"2955511","Blohavirus faecalis","species"
"2955560","Burzaovirus coli","species"
"2955562","Burzaovirus intestinihominis","species"
"2955579","Canhaevirus hiberniae","species"
"2955583","Carjivirus hominis","species"
"2955711","Cohcovirus hiberniae","species"
"2955712","Cohcovirus splanchnicus","species"
"2955726","Culoivirus faecalis","species"
"2955735","Dabirmavirus hominis","species"
"2955860","Enchivirus Enc34","species"
"2955861","Endlipuvirus intestinihominis","species"
"2955882","Faithunavirus finemlucis","species"
"2955907","Fohxhuevirus gastrointestinalis","species"
"2955962","Gruunavirus flapper","species"
"2955996","Jahgtovirus intestinalis","species"
"2955998","Jahgtovirus secundus","species"
"2956034","Junduvirus communis","species"
"2956035","Junduvirus copri","species"
"2956053","Kehishuvirus primarius","species"
"2956060","Kingevirus communis","species"
"2956106","Lebriduvirus gastrointestinalis","species"
"2956190","Metforvirus Drs3","species"
"2956382","Roskildevirus cronus","species"
"2959999","unclassified Carjivirus",
"2960088","Crassvirales sp.","species"
"2960544","unclassified Kehishuvirus",
"2961681","Pectobacterium phage vB_PcaM_P7_Pc","species"
"2968529","Alistipes phage AS73P1","species"
"2968549","Bacteroides phage BF486P1","species"
"2968558","Bacteroides phage BF698P1","species"
"2968559","Bacteroides phage BF698P3","species"
"2968561","Bacteroides phage BF766P4","species"
"2968579","Bacteroides phage BS162P1","species"
"2968609","Bacteroides phage BX788P2","species"
"2968629","Dorea phage DO134P1","species"
"2968631","Enterocloster phage CB457P1","species"
"2968687","Parabacteroides phage PD491P1","species"
"2968732","Weissella phage WC27P1","species"
"2968735","Weissella phage WC29P3","species"
"2970520","Rhodobacter phage RcMamaDuck","species"
"2978503","Xanthomonas phage XbC2","species"
"2978976","Thermus phage Tt72","species"
"2986144","Lactococcus phage NR01","species"
"2986144","Siphoviridae sp. ctzrk10","species"
"2986145","Prevotella phage R001","species"
"2986145","Crassvirales sp. ctvpJ74","species"
"2986394","uncultured phage cr2_1",
"2986395","uncultured phage cr25_1",
"2986396","uncultured phage cr13_1",
"2986398","uncultured phage cr54_1",
"2986399","uncultured phage cr99_1",
"2986400","uncultured phage cr9_1",
"2986404","uncultured phage cr17_1",
"2986407","uncultured phage cr18_1",
"2986408","uncultured phage cr35_1",
"2986409","uncultured phage cr12_1",
"2986411","uncultured phage cr30_1",
"2986412","uncultured phage cr149_1",
"2986413","uncultured phage cr150_1",
"2986418","uncultured phage cr29_1",
"2986419","uncultured phage cr23_1",
"2986420","uncultured phage cr19_1",
"2994001","Toure nyavirus","species"
"3003725","Pseudomonas phage UFJF_PfSW6","species"
"3018631","Thermus phage MN1","species"
"3026985","Bacillus phage vB_BsuM-Goe27","species"
"3032262","Pseudomonas phage ZRG1","species"
"3044455","Aliceevansviridae","family"
"3044472","Orthoherpesviridae","family"
"3044648","Megamimivirinae","subfamily"
"3044792","Piorkowskivirus","genus"
"3044821","Serwervirus","genus"
"3044842","Theiavirus","genus"
"3044850","Vansinderenvirus","genus"
"3047386","Badnavirus alphavirgamusae","species"
"3050286","Iltovirus gallidalpha1","species"
"3050298","Roseolovirus humanbeta7","species"
"3050355","Varicellovirus suidalpha1","species"
"3052619","Pestivirus bovis","species"
"3053258","Brochothrix phage BtpYZU02","species"
"3056602","Erwinia phage Rouille",
"3059796","Brussowvirus CHPC1109","species"
"3059798","Brussowvirus CHPC1230","species"
"3059807","Brussowvirus P4761","species"
"3059815","Brussowvirus SW1151","species"
"3059821","Brussowvirus TPJ34","species"
"3060319","Moineauvirus CHPC1036","species"
"3060320","Moineauvirus CHPC1041","species"
"3060326","Moineauvirus CHPC1148","species"
"3060329","Moineauvirus CHPC595","species"
"3060332","Moineauvirus CHPC873","species"
"3060339","Moineauvirus CHPC928","species"
"3060353","Moineauvirus P0091","species"
"3060358","Moineauvirus P7132","species"
"3060366","Moineauvirus P7601","species"
"3060387","Moineauvirus SWK6","species"
"3060698","Serwervirus 201phi21","species"
"3060737","Theiavirus salishense","species"
"3060774","Vansinderenvirus 5093","species"
"3065256","Lactococcus phage STA254","species"
"3068354","Caudoviricetes sp. vir215","species"
"3068355","Caudoviricetes sp. vir249","species"
"3070807","Bacteroides phage C1_85S2P","species"
"3071195","Caudovirus D_HF4_2","species"
"3071197","Caudovirus D_HF5_3","species"
"3071666","Klebsiella phage vB_Kpn_K45PH128C2","species"
"3075951","Lactococcus phage PMBT68","species"
"3092639","phage csAssE-Sib","species"
"3094845","unclassified Aliceevansviridae",
"3117416","Acinetobacter phage vB_AbaM_fThrA","species"
"3120178","Blueberry mitovirus 1","species"
"3130696","Ripaglys virus","species"
"3136638","Erwinia phage VL73","species"
